from,七台河,万宁,三亚,三明,三沙,三门峡,上海,上饶,东方,东莞,东营,中卫,中山,临夏,临汾,临沂,临沧,临高县,丹东,丽水,丽江,乌兰察布,乌海,乌鲁木齐,乐东,乐山,九江,云南个旧市,云浮,五家渠,五指山,亳州,仙桃,伊春,伊犁,佛山,佳木斯,保亭,保定,保山,信阳,儋州,克州,克拉玛依,六安,六盘水,兰州,兴安盟,内江,凉山,包头,北京,北屯,北海,十堰,南京,南充,南宁,南平,南昌,南通,南阳,博州,厦门,双河,双鸭山,可克达拉,台州,台湾,合肥,吉安,吉林,吐鲁番,吕梁,吴忠,周口,呼伦贝尔,呼和浩特,和田,咸宁,咸阳,哈密,哈尔滨,唐山,商丘,商洛,喀什,嘉兴,嘉峪关,四平,固原,图木舒克,坝州,塔城,大兴安岭,大同,大庆,大理,大连,天水,天津,天门,太原,威海,娄底,孝感,宁德,宁波,安庆,安康,安阳,安顺,定安县,定西,宜宾,宜昌,宜春,宝鸡,宣城,宿州,宿迁,屯昌县,山南,岳阳,崇左,巴中,巴州,巴彦淖尔,常州,常德,平凉,平顶山,广元,广安,广州,庆阳,廊坊,延安,延边,开封,张家口,张家界,张掖,徐州,德宏,德州,德阳,忻州,怀化,怒江,恩施州,惠州,成都,扬州,承德,抚州,抚顺,拉萨,揭阳,攀枝花,文山,文昌,新乡,新余,新疆于田县,新疆和田县,新疆墨玉县,无锡,日喀则,日照,昆明,昌吉,昌江,昌都,昭通,晋中,晋城,普洱,景德镇,曲靖,朔州,朝阳,本溪,来宾,杭州,松原,林芝,果洛,枣庄,柳州,株洲,桂林,梅州,梧州,楚雄,榆林,武威,武汉,毕节,永州,汉中,汕头,汕尾,江门,池州,沈阳,沧州,河池,河源,泉州,泰安,泰州,泸州,洛阳,济南,济宁,济源,海东,海北,海南州,海口,海西州,淄博,淮北,淮南,淮安,深圳,清远,温州,渭南,湖州,湘潭,湘西,湛江,滁州,滨州,漯河,漳州,潍坊,潜江,潮州,澄迈县,澳门,濮阳,烟台,焦作,牡丹江,玉林,玉树州,玉溪,珠海,琼中,琼海,甘南,甘孜,白城,白山,白沙,白银,百色,益阳,盐城,盘锦,眉山,石嘴山,石家庄,石河子,神农架,福州,秦皇岛,红河,绍兴,绥化,绵阳,聊城,肇庆,自贡,舟山,芜湖,苏州,茂名,荆州,荆门,莆田,莱芜,菏泽,萍乡,营口,葫芦岛,蚌埠,衡水,衡阳,衢州,襄阳,西双版纳,西宁,西安,许昌,贵港,贵阳,贺州,资阳,赣州,赤峰,辽源,辽阳,达州,运城,连云港,迪庆,通化,通辽,遂宁,遵义,邢台,那曲,邯郸,邵阳,郑州,郴州,鄂尔多斯,鄂州,酒泉,重庆,金华,金昌,钦州,铁岭,铜仁,铜川,铜陵,银川,锡盟,锦州,镇江,长春,长沙,长治,阜新,阜阳,防城港,阳江,阳泉,阿克苏,阿勒泰,阿拉善盟,阿拉尔,阿里,陇南,陵水,随州,雅安,青岛,鞍山,韶关,香港,马鞍山,驻马店,鸡西,鹤壁,鹤岗,鹰潭,黄冈,黄南州,黄山,黄石,黑河,黔东南,黔南,黔西南,齐齐哈尔,龙岩
曲靖,0,0,0,0,0,0,0,0,0,11573,0,0,0,0,0,0,3213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4970,0,0,0,0,0,305099,0,0,0,0,0,0,0,0,0,0,0,0,0,3036,0,0,0,63263,0,0,0,0,0,6187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2759,0,0,0,0,0,0,0,0,0,0,0,0,85619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5105,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,46019,0,0,0,0,0,0,0,0,0,1470282,0,0,0,213871,0,0,21145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70933,0,0,2776,254092,0,0,0,0,0,0,0,0,0,0,28025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,25048,0,0,0,0,78313,0,0,0,0,0,0,0,0,0,0,0,0,2951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157261,0,0
朔州,0,0,0,0,0,0,27731,0,0,0,0,0,0,0,12065,0,0,0,0,0,0,5027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7257,0,0,0,0,0,0,0,0,0,0,0,0,31823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,0,0,0,0,0,6881,0,0,0,15789,0,0,0,0,6724,0,0,0,0,0,0,0,0,0,0,0,0,444435,0,0,0,0,0,0,158290,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15326,0,0,0,0,0,0,152078,0,0,0,0,15654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29159,0,0,0,0,0,0,0,0,2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,0,0,0,0,0,0,0,0,0,0,0,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8118,0,0,0,0,0,0,0,0,0,0,0,0,15292,0,0,17535,0,0,0,0,0,0,0,0,0,0,0,0,0,1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
朝阳,0,0,0,0,0,0,28881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57048,0,0,0,0,0,0,0,665,0,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12996,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,35974,0,3137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659,0,0,0,0,0,0,0,0,0,0,0,0,1827,0,0,0,0,0,0,0,177468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909,0,0,0,0,0,0,0,0,90560,0,0,0,0,0,0,0,1801,0,0,0,0,0,0,240446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93733,0,1885,0,0,52910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本溪,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
来宾,0,0,0,0,0,0,58618,0,0,26066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2355,0,0,0,0,0,0,0,0,0,20470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7009,0,2831,0,0,0,0,0,0,0,0,0,0,1438,0,0,0,0,0,0,0,0,0,0,5441,0,0,159,0,822857,0,134799,0,8253,0,0,0,0,9792,0,0,0,0,0,0,0,0,150356,0,0,0,0,0,0,0,991,0,0,0,0,0,0,0,0,0,0,31624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60104,0,0,0,0,0,0,0,0,0,0,0,8298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240,0,0,0,0,0,0,0,0,0,0,0,2234,0,0,0,0,0,0,182368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16106,0,0,0,0,37819,0,0,0,0,16925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20231,0,0,0
杭州,0,0,0,0,0,0,1069179,820352,0,0,0,0,4221,0,0,0,0,0,24463,316457,0,14180,0,0,0,0,130279,0,0,710,0,188795,0,0,0,0,0,0,0,0,398174,0,228,404,158586,0,0,0,106536,0,149182,2025912,0,61451,7716,0,5379,1452574,29566,152026,0,135507,280,0,0,0,0,549177,0,286547,14977,0,0,3211,0,12496,0,259789,2206,0,325039,0,0,0,197360,3194,0,1138790,0,3141,7806,173,0,0,0,0,0,0,117184,19034,130651,0,87013,0,33527,0,3741,749845,259269,2478,0,609446,0,0,0,87202,197383,44869,248638,276658,38931,0,0,0,0,0,0,0,38573,0,2777,0,113375,3675,793621,16208,0,4351,0,59242,9937,5824,0,58798,0,0,89933,0,436244,767,324096,0,0,0,20518,179979,66785,0,0,0,0,1088,0,109558,0,0,0,10248,2534,0,0,0,0,0,0,2746,2468,0,84534,0,5559,3305,0,31936,0,0,0,0,0,191626,70015,207099,0,0,0,0,0,0,588006,0,0,0,0,0,90062,555739,0,41669,0,0,0,0,161853,0,0,0,1317,0,0,0,0,0,0,37295,72620,0,349813,0,701134,17782,764931,8841,20370,48554,213726,0,0,0,0,0,0,0,67914,0,0,0,0,0,0,0,0,0,0,0,0,0,33298,0,0,0,0,0,2782,0,0,0,1929,487,0,0,0,1304945,0,580799,0,0,32992,110801,145536,74276,0,0,0,0,0,0,146848,8745,0,188648,0,0,751386,0,7134,0,408558,0,0,1578922,0,79361,0,46554,30249,30964,0,2511,0,0,45990,9129,148206,271910,0,0,0,0,20256,0,2255,4186,0,2577436,985104,0,55826,68881,77003,4130,28877,0,0,14268,0,0,0,0,41316,508604,0,0,2268,2198,0,0,0,54,169220,0,0,0,0,29188,0,245361,55201,0,0,0,0,150507,36489,0,274440,0,0,494331,415230,0,0,0
松原,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28004,0,0,0,2223,0,0,0,0,0,0,105225,1181,0,0,0,0,0,102021,0,0,0,0,337,0,58672,0,4695,0,30944,0,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156641,0,0,0,0,0,0,0,0,0,975,0,0,0,0,0,0,4681,0,0,0,0,0,0,0,0,0,0,0,0,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15583,0,0,0,0,929,0,32867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553392,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19652,0
林芝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15759,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,1108,0,0,283,0,0,0,0,0,0,1493,3922,649,304,0,0,0,0,0,0,0,0,0,0,3861,0,0,0,469,0,86293,0,0,0,0,48210,0,0,577,0,0,0,0,0,0,0,0,0,12341,0,0,19347,0,0,0,0,0,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194,0,0,0,0,0,0,0,0,2562,0,0,0,0,0,0,0,0,0,4576,0,0,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7828,0,0,1417,0,1689,0,0,0,0,7590,0,0,0,0,0,19731,1138,0,0,0,0,0,0,0,0,0,91471,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,191,0,0
果洛,0,0,0,0,0,205,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0,666,0,0,0,0,0,79,0,378,0,0,0,0,0,0,0,0,0,0,1003,320,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,75,0,81,0,0,0,0,107,0,0,0,0,0,0,0,4072,0,0,160,0,0,0,0,0,110,0,0,168,431,198,0,0,0,348,0,0,0,0,0,522,0,0,90,0,0,0,0,84,0,205,0,0,0,0,56,0,0,0,0,0,0,0,127,152,0,0,0,0,296,0,0,0,0,0,0,565,0,0,0,0,0,0,0,91,0,701,0,0,0,0,0,0,0,0,0,0,0,0,144,0,206,0,0,0,0,0,87,0,0,0,0,0,87,214,178,0,824,0,207,0,1168,0,846,0,0,0,0,0,0,103,0,0,0,0,0,0,175,0,202,0,3408,0,9938,0,0,0,93,0,0,0,0,0,0,0,0,90,0,0,0,96,0,0,117,0,0,0,0,0,0,0,0,4421,0,0,0,0,255,0,0,0,0,0,194,0,0,0,0,0,500,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,486,0,0,386,109,0,0,0,596,99,0,0,0,26901,121,0,217,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,134,119,815,108,0,99,0,137,0,0,0,0,0,0,0,0,0,0,0,0,1615,0,0,395,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,89,0,0,0,0,0,0,0,0,0
枣庄,0,0,0,0,0,0,91860,0,0,0,0,0,0,0,0,264924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660,0,0,0,0,141942,0,0,0,16642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46343,0,0,0,0,0,0,0,0,230711,0,2690,0,0,0,0,0,0,18142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2236,0,0,0,0,0,0,0,0,0,41681,0,0,0,214552,609923,0,0,2183,0,0,0,0,0,0,0,11029,0,0,0,0,0,0,0,0,0,0,0,5910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22202,0,0,0,0,0,19549,0,0,0,0,0,0,0,0,0,21829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
柳州,0,0,0,0,0,0,367361,0,0,4606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7211,0,22003,0,663672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15890,0,0,0,0,0,0,0,0,0,28840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5016,0,0,0,0,0,0,0,0,0,0,0,0,810,0,0,0,0,0,0,0,0,0,985914,9988,0,0,230,0,0,0,502883,0,9151,0,0,0,37087,10983,0,0,0,0,0,0,0,0,480990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238325,0,0,0,0,0,0,0,0,0,0,0,25624,0,0,0,0,0,0,0,0,4405,0,0,0,0,0,0,0,0,0,0,3457,0,0,0,0,0,0,0,0,0,0,0,38220,0,0,0,0,0,0,241595,0,18138,0,0,0,0,0,0,0,0,0,0,0,0,18285,0,0,0,0,13397,0,0,0,0,59449,0,0,6488,0,0,0,0,0,0,0,0,0,0,0,0,0,19699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,115975,0,0,0,0
株洲,0,0,0,0,0,0,15572,0,0,8305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,1483,0,0,0,0,0,30970,0,0,0,0,0,404340,0,0,0,0,0,0,0,0,0,5084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307,0,0,87972,0,0,0,0,0,0,21175,0,0,0,0,0,0,0,0,0,0,0,84858,0,0,0,0,0,28834,0,0,0,0,124682,0,0,0,0,0,0,11440,0,0,0,0,0,0,165967,189,0,0,0,0,0,0,0,0,0,0,3847,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136579,3860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58947,0,0,0,0,340535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60354,0,0,0,0,0,0,0,0,6315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144967,0,0,0,0,340498,0,0,4794,0,0,0,0,175106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93961,0,135551,0,0,0,151140,0,0,0,0,0,0,0,0,0,0,0,0,866555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57101,0,0,0,0,0,190,0,0,0,47614,49730,0,0,0
桂林,0,0,0,0,0,0,613396,12372,0,5367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90770,0,155130,0,730649,0,0,14014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20131,0,0,0,0,0,0,0,0,0,93815,0,0,0,0,0,0,0,0,9481,393,0,0,0,6390,0,0,0,0,0,0,0,0,0,0,0,10686,0,0,0,0,0,0,0,0,2965,0,0,0,0,0,0,0,0,0,0,0,0,0,153085,136404,0,0,284,0,501889,0,0,0,78311,0,0,0,6305,0,230238,0,0,0,0,0,0,0,52154,0,0,0,0,0,0,402947,0,0,0,0,600,0,0,21971,0,0,0,62374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64150,0,0,0,0,0,246,0,0,0,0,0,14048,0,0,0,0,0,86559,0,0,0,0,0,0,0,0,0,11888,0,0,0,8428,0,0,0,0,954,0,0,0,0,0,0,43395,0,0,0,0,10721,0,40184,0,233137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68361,30646,0,0,0,0,0,0,0,42788,0,0,0,0,0,0,0,0,0,0,0,0,0,32952,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,7047,0,0,0,0
梅州,0,0,0,0,0,0,0,0,0,125533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145177,22908,0,0,0,0,0,174035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88801,10568,0,0,0,0,0,188150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323652,0,0,0,0,0,0,0,0,0,0,0,0,0,48132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2041,0,0,0,0,0,154195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6900,0,0,0,0,1323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72056
梧州,0,0,0,0,0,0,5284,0,0,51647,0,0,2419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56129,0,0,0,0,0,0,116107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69233,0,0,0,0,0,0,0,0,0,135284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20682,0,0,0,411,0,3853,0,83193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314491,0,0,0,0,0,0,0,0,0,0,0,122893,0,0,0,0,0,0,0,0,0,0,4158,0,0,0,0,77995,0,0,0,0,11857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403582,0,215727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19820,21129,0,0
